2.48111,3.0645783,1.4982382,9.534244
2.520905,3.214402,1.3075534,9.765789
2.561249,3.445948,1.0351465,9.915613
2.601075,3.718355,0.7627395,9.275456
2.641083,4.0180025,0.10896278,8.390134
2.682038,4.4810944,-0.84446156,7.5865335
2.732422,5.407278,-2.3699405,5.597963
2.77002,8.471856,-1.879608,6.932757
2.820435,8.894087,-1.56634,8.771504
2.860138,9.656827,-1.4573772,8.19945
2.900544,11.413852,-1.4165162,6.4424243
2.940186,12.067628,-0.61291564,4.440233
2.983155,10.732834,-2.5333846,4.862464
3.030121,9.152874,-4.0588636,2.4108016
3.070527,7.014479,-5.012288,0.84446156
3.110718,8.580819,-3.9499009,2.4108016
3.152405,8.962189,-6.0474343,5.8567495
3.190247,7.504812,-6.5922484,1.1441092
3.229981,7.014479,-6.5922484,-0.53119355
3.259949,7.504812,-6.4015636,-0.040861044
3.290009,5.9793324,-6.428804,-0.8036005
3.319977,4.4810944,-6.0882955,1.3075534
3.360077,5.053149,-7.205164,2.1792557
3.400177,5.434519,-7.504812,1.0760075
3.440217,5.366417,-6.742072,1.3075534
3.480256,4.6036777,-7.8589406,1.4982382
3.520234,3.636633,-10.147159,-1.4165162
3.560334,3.6774938,-10.61025,-1.3756552
3.600525,3.5276701,-8.158588,-1.1441092
3.640076,1.1849703,-5.8976107,-2.070293
3.711152,4.099725,-10.56939,0.313268
3.773194,4.3312707,-12.299174,-2.2201166
3.832551,3.405087,-8.158588,-1.2258313
3.872254,3.3778462,-8.349273,-0.08172209
3.91272,2.3426998,-8.267551,-1.0351465
3.960053,-0.7627395,-4.862464,0.040861044
4.0029,4.140586,-12.830367,0
4.050477,1.4165162,-9.112013,-1.0351465
4.095459,2.8330324,-8.921328,-0.6946377
4.142395,1.7570249,-9.656827,-0.10896278
4.193238,-1.4165162,-4.1814466,-1.0760075
4.241333,2.1111538,-9.997335,-0.6946377
4.280762,1.0760075,-7.5456724,1.4573772
4.320099,-0.84446156,-8.499097,1.6480621
4.37027,-0.08172209,-16.358038,2.3018389
4.410004,-2.3018389,-8.240311,1.3075534
4.44043,-1.7297841,-9.234595,1.334794
4.481873,-2.2609777,-10.56939,1.56634
4.533814,-0.50395286,-6.66035,1.56634
4.582062,-1.2666923,-11.3321295,-0.08172209
4.620881,-0.6537767,-9.112013,1.3756552
4.662079,0.27240697,-8.390134,1.2666923
4.701203,-0.7218784,-9.084772,1.4573772
4.740326,-1.334794,-9.384419,1.5390993
4.780243,-1.879608,-9.234595,0.9942854
4.820221,-1.8387469,-9.384419,1.6480621
4.86026,-1.525479,-9.275456,1.4573772
4.901001,-1.3756552,-9.275456,1.3075534
4.940735,-0.9942854,-9.275456,1.4573772
4.980256,-0.7218784,-9.343558,1.5390993
5.0206,-0.6946377,-9.384419,1.4573772
5.060639,-0.7218784,-9.302697,1.5390993
5.110901,-1.1168685,-9.302697,1.56634
5.150116,-1.56634,-9.425281,1.607201
5.192597,-1.4165162,-9.343558,1.7570249
5.230256,-1.2666923,-9.234595,1.6889231
5.271088,-0.9942854,-9.275456,1.5390993
5.311005,-0.88532263,-9.343558,1.3756552
5.350525,-0.7218784,-9.302697,1.3756552
5.390107,-0.88532263,-9.302697,1.3075534
5.430298,-0.95342433,-9.275456,1.3756552
5.470093,-0.9942854,-9.343558,1.3075534
5.510743,-1.1168685,-9.302697,1.334794
5.550599,-1.0351465,-9.302697,1.3756552
5.59021,-0.9125633,-9.302697,1.334794
5.63028,-0.84446156,-9.343558,1.3075534
5.669953,-0.84446156,-9.343558,1.2666923
5.710145,-0.95342433,-9.343558,1.2258313
5.747406,-0.9125633,-9.302697,1.2666923
5.78122,-1.0351465,-9.302697,1.3075534
5.82071,-0.9942854,-9.302697,1.2258313
5.860657,-0.95342433,-9.302697,1.2666923
5.900147,-0.9942854,-9.302697,1.2666923
5.940186,-0.95342433,-9.343558,1.2666923
5.980195,-0.9125633,-9.302697,1.3075534
6.02118,-0.9942854,-9.302697,1.2666923
6.06009,-0.95342433,-9.275456,1.3075534
6.100861,-0.9125633,-9.343558,1.2666923
6.140137,-0.84446156,-9.343558,1.2666923
6.180512,-0.9125633,-9.343558,1.1849703
6.220124,-0.9942854,-9.384419,1.2666923
6.260865,-0.95342433,-9.302697,1.2258313
6.299927,-0.88532263,-9.302697,1.3075534
6.34137,-0.95342433,-9.343558,1.2258313
6.380524,-0.9942854,-9.302697,1.1849703
6.430909,-0.88532263,-9.343558,1.1441092
6.470368,-0.88532263,-9.384419,1.1849703
6.512177,-0.95342433,-9.302697,1.2258313
6.550232,-0.88532263,-9.302697,1.2666923
6.590241,-0.9125633,-9.302697,1.1849703
6.630158,-0.9125633,-9.302697,1.2258313
6.672608,-0.95342433,-9.343558,1.2258313
6.710175,-0.95342433,-9.343558,1.1849703
6.753144,-0.84446156,-9.343558,1.1849703
6.790375,-0.84446156,-9.302697,1.1168685
6.840119,-0.84446156,-9.302697,1.1849703
6.881318,-0.84446156,-9.275456,1.1849703
6.920075,-0.88532263,-9.343558,1.1168685
7.000031,-0.9125633,-9.302697,1.1168685
7.041352,-0.88532263,-9.343558,1.1441092
7.122284,-0.88532263,-9.302697,1.0760075
7.160462,-0.7627395,-9.343558,1.2666923
7.200013,-0.9125633,-9.343558,1.1849703
7.230988,-0.88532263,-9.302697,1.2258313
7.271454,-0.95342433,-9.343558,1.1441092
7.310029,-0.88532263,-9.343558,1.1441092
7.351227,-0.9125633,-9.343558,1.1441092
7.390168,-0.84446156,-9.302697,1.1849703
7.43042,-0.9125633,-9.343558,1.1441092
7.480469,-0.95342433,-9.343558,1.2258313
7.520051,-0.9125633,-9.343558,1.2258313
7.560181,-0.88532263,-9.302697,1.1849703
7.600953,-0.84446156,-9.343558,1.1168685
7.680176,-0.9125633,-9.343558,1.1441092
7.720124,-0.88532263,-9.343558,1.1441092
7.760743,-0.9125633,-9.384419,1.1441092
7.790741,-0.9125633,-9.343558,1.1849703
7.83017,-0.88532263,-9.343558,1.1441092
7.870331,-0.84446156,-9.302697,1.1168685
7.910157,-0.84446156,-9.302697,1.0760075
7.950409,-0.84446156,-9.343558,1.1441092
7.990174,-0.88532263,-9.302697,1.0760075
8.030274,-0.84446156,-9.343558,1.1441092
8.070405,-0.9125633,-9.343558,1.1168685
8.111695,-0.88532263,-9.302697,1.0760075
8.151001,-0.9125633,-9.302697,1.2258313
8.180146,-0.8036005,-9.343558,1.2258313
8.220124,-0.88532263,-9.343558,1.1441092
8.260193,-0.9125633,-9.343558,1.2258313
8.300477,-0.9125633,-9.302697,1.1441092
8.331269,-0.95342433,-9.343558,1.1441092
8.37024,-0.88532263,-9.302697,1.1168685
8.410187,-0.95342433,-9.302697,1.1168685
8.450562,-0.84446156,-9.302697,1.0760075
8.490815,-0.88532263,-9.302697,1.1441092
8.530152,-0.9125633,-9.302697,1.0760075
8.570099,-0.88532263,-9.302697,1.1441092
8.610566,-1.0760075,-9.384419,1.1849703
8.654816,-0.9942854,-9.302697,1.2666923
8.692444,-0.9942854,-9.343558,1.1849703
8.730134,-0.95342433,-9.384419,1.2666923
8.790253,-0.95342433,-9.343558,1.1849703
8.830201,-1.0351465,-9.384419,1.1441092
8.882294,-1.1168685,-9.343558,1.1441092
8.939515,-0.9942854,-9.275456,0.9942854
8.985291,-1.2666923,-9.193735,0.7218784
9.031098,-0.88532263,-9.275456,0.46309182
9.1055,-0.6537767,-9.084772,-0.08172209
9.151459,-0.46309182,-8.853226,-0.6537767
9.207184,0.8036005,-8.880466,-0.7218784
9.27179,1.0760075,-8.471856,-1.879608
9.343842,1.334794,-7.7363577,-2.7513103
9.38205,1.3075534,-7.3549876,-3.214402
9.457062,2.3018389,-6.973618,-3.5957718
9.510651,3.3778462,-6.238119,-3.9771416
9.562165,3.568531,-6.1291566,-4.5628166
9.633118,4.099725,-5.8158884,-4.8216033
9.671357,4.4810944,-6.2108784,-5.7886477
9.722321,5.243834,-5.6660647,-6.0474343
9.784516,5.47538,-5.434519,-6.932757
9.820191,6.1291566,-5.134871,-6.6331096
9.87027,5.2165933,-5.053149,-7.014479
9.910828,5.7477865,-4.140586,-6.932757
9.954499,5.243834,-3.5957718,-6.428804
10.04068,6.851035,-2.070293,-8.62168
10.092286,7.0553403,-2.1383946,-8.158588
10.141114,5.8976107,-1.3075534,-6.851035
10.192017,5.9793324,-0.84446156,-7.1234417
10.235352,5.9793324,-0.10896278,-7.4639506
10.282319,6.1700177,-0.38136974,-7.6273947
10.3219,6.1700177,-0.29964766,-7.4639506
10.366791,6.3607025,-0.61291564,-7.3958488
10.401642,6.2108784,-1.1441092,-7.246025
10.441224,6.1291566,-0.9942854,-7.273266
10.480378,5.9793324,-1.1168685,-7.273266
10.520112,6.0474343,-1.3075534,-6.851035
10.570252,6.0474343,-1.2258313,-7.43671
10.610505,5.434519,-0.88532263,-7.3549876
10.640778,5.938472,-0.8036005,-7.3141265
10.680695,6.3198414,-0.9125633,-6.973618
10.720856,6.66035,-1.0351465,-6.742072
10.760254,6.5922484,-1.2666923,-6.891896
10.800232,6.6331096,-0.95342433,-6.891896
10.840882,6.701211,-1.0351465,-6.701211
10.870789,6.469665,-0.9125633,-6.782933
10.911744,6.469665,-0.8036005,-6.891896
10.973267,6.3607025,-1.0351465,-6.932757
11.020173,6.5513873,-1.0760075,-6.782933
11.068635,6.3607025,-1.0760075,-7.014479
11.11084,6.3607025,-1.1168685,-7.082581
11.151703,6.4015636,-1.1849703,-7.014479
11.194703,6.2789803,-0.9942854,-6.973618
11.232209,6.2108784,-0.88532263,-7.082581
11.270081,6.238119,-0.88532263,-7.082581
11.310914,6.3198414,-0.88532263,-7.04172
11.353333,6.3198414,-0.9942854,-7.082581
11.390992,6.2789803,-0.95342433,-7.04172
11.430176,6.3198414,-0.9125633,-7.014479
11.473328,6.3607025,-0.9125633,-7.04172
11.510621,6.3198414,-0.9125633,-6.973618
11.551636,6.3198414,-0.9125633,-7.014479
11.592041,6.2789803,-0.95342433,-7.014479
11.631409,6.2789803,-0.95342433,-7.04172
11.670136,6.3198414,-0.9125633,-7.082581
11.710511,6.2789803,-0.9125633,-7.04172
11.75058,6.3198414,-0.9125633,-7.04172
11.79126,6.3198414,-0.95342433,-6.973618
11.830292,6.3607025,-0.88532263,-7.014479
11.910187,6.4015636,-0.9125633,-7.014479
11.954316,6.2789803,-0.9125633,-7.014479
11.990693,6.2108784,-0.9125633,-7.1234417
12.030732,6.3198414,-0.9125633,-7.04172
12.070435,6.4015636,-0.9125633,-6.973618
12.100281,6.3198414,-0.88532263,-7.04172
12.140442,6.3198414,-0.88532263,-7.082581
12.180146,6.2789803,-0.9125633,-7.014479
12.220551,6.2108784,-0.88532263,-7.1234417
12.260071,6.2108784,-0.88532263,-7.04172
12.300171,6.2789803,-0.88532263,-7.082581
12.340668,6.4015636,-0.9125633,-7.014479
12.381073,6.3607025,-0.95342433,-7.014479
12.420075,6.3198414,-0.9125633,-7.014479
12.460145,6.238119,-0.88532263,-7.04172
12.490693,6.2789803,-0.9125633,-7.04172
12.570221,6.2789803,-0.9125633,-7.082581
12.610657,6.2789803,-0.9125633,-7.04172
12.650147,6.3198414,-0.9942854,-7.04172
12.690705,6.3198414,-1.1168685,-7.04172
12.732605,6.2789803,-0.84446156,-7.205164
12.776185,6.1700177,-0.5720546,-7.164303
12.830201,6.2108784,-0.5720546,-7.014479
12.872376,6.3198414,-0.6946377,-7.04172
12.911011,6.4015636,-0.7627395,-7.082581
12.950165,6.3607025,-0.6946377,-7.04172
12.990235,6.2789803,-0.6946377,-7.04172
13.030182,6.238119,-0.7218784,-7.1234417
13.071106,6.2108784,-0.8036005,-7.1234417
13.11023,6.238119,-0.7218784,-7.164303
13.150849,6.2789803,-0.7218784,-7.082581
13.180146,6.238119,-0.7627395,-7.082581
13.220337,6.2789803,-0.7218784,-7.082581
13.260132,6.3198414,-0.6946377,-7.082581
13.301331,6.3198414,-0.6946377,-7.04172
13.341126,6.2789803,-0.7218784,-7.082581
13.370148,6.2789803,-0.7218784,-7.1234417
13.410126,6.238119,-0.7218784,-7.1234417
13.490693,6.2789803,-0.6946377,-7.082581
13.530579,6.2789803,-0.6946377,-7.1234417
13.57132,6.2789803,-0.7218784,-7.082581
13.610596,6.2789803,-0.7218784,-7.1234417
13.650605,6.238119,-0.6946377,-7.082581
13.690583,6.2789803,-0.6946377,-7.082581
13.730713,6.2789803,-0.7218784,-7.082581
13.770081,6.3198414,-0.7218784,-7.082581
13.81128,6.3198414,-0.7218784,-7.04172
13.851136,6.2789803,-0.7627395,-7.082581
13.891724,6.2789803,-0.7218784,-7.082581
13.930115,6.2789803,-0.7218784,-7.04172
13.971558,6.2789803,-0.6946377,-7.082581
14.010193,6.3198414,-0.6946377,-7.04172
14.050293,6.2789803,-0.7627395,-7.04172
14.081055,6.2789803,-0.7218784,-7.082581
14.121125,6.238119,-0.7218784,-7.1234417
14.160065,6.2789803,-0.7218784,-7.082581
14.201569,6.238119,-0.6946377,-7.1234417
14.240113,6.2789803,-0.7627395,-7.082581
14.280304,6.2789803,-0.7218784,-7.082581
14.320252,6.3198414,-0.7218784,-7.04172
14.360444,6.2789803,-0.7218784,-7.04172
14.400055,6.3198414,-0.7218784,-7.04172
14.441041,6.2789803,-0.7218784,-7.1234417
14.480469,6.3198414,-0.6946377,-7.082581
14.520142,6.3198414,-0.7218784,-7.04172
14.560761,6.2789803,-0.6946377,-7.082581
14.601227,6.3198414,-0.6537767,-7.04172
14.640625,6.2108784,-0.7218784,-7.082581
14.680726,6.2108784,-0.8036005,-7.205164
14.72049,6.2789803,-0.8036005,-7.082581
14.760621,6.2108784,-0.50395286,-6.932757
14.800477,6.2789803,-0.5720546,-7.082581
14.840699,6.469665,-0.95342433,-7.014479
14.881562,6.6331096,-1.0760075,-6.851035
14.920136,6.3607025,-0.9125633,-7.014479
14.960999,6.2789803,-0.9125633,-6.973618
15.000062,6.4015636,-0.9942854,-7.04172
15.041047,6.3607025,-0.84446156,-7.3141265
15.08014,6.1291566,-0.7627395,-7.246025
15.124115,6.0201936,-0.42223078,-7.3549876
15.170228,5.829509,-0.46309182,-7.4639506
15.230195,5.6252036,-0.29964766,-7.5865335
15.289338,5.366417,-0.46309182,-7.6546354
15.351075,5.366417,-0.61291564,-7.8180795
15.406128,5.243834,-0.7218784,-7.6273947
15.466248,7.1234417,1.7570249,-10.56939
15.511536,6.3607025,-0.53119355,-9.847511
15.550141,6.1291566,1.6480621,-9.302697
15.59198,5.053149,-1.4982382,-8.390134
15.630249,5.6660647,-3.6774938,-8.390134
15.679169,5.829509,-4.862464,-7.6546354
15.725556,4.862464,-4.7126403,-6.782933
15.760132,4.5628166,-5.134871,-6.1700177
15.803681,4.903325,-5.284695,-5.5571017
15.846406,4.2086873,-5.6660647,-5.012288
15.88205,3.568531,-5.6660647,-4.7126403
15.940644,3.0645783,-6.3198414,-4.099725
15.993287,2.070293,-6.742072,-3.173541
16.040284,1.9477097,-6.973618,-2.7921712
16.088013,1.7570249,-7.6546354,-1.2666923
16.121125,1.5390993,-7.6546354,0.10896278
16.170197,1.5390993,-8.689782,-0.3405087
16.213807,2.1111538,-8.662541,0.313268
16.263093,1.9885708,-8.539958,1.2666923
16.301941,0.3405087,-9.084772,1.6889231
16.34018,-0.50395286,-9.724928,2.3018389
16.383088,-1.1441092,-9.466142,1.9885708
16.42035,-1.7297841,-9.697687,2.152015
16.468171,-0.42223078,-10.460427,1.3075534
16.500672,1.9885708,-10.528529,2.9556155
16.541077,0.61291564,-11.536434,1.2258313
16.580689,0.95342433,-11.182305,0.84446156
16.621338,1.2258313,-10.528529,0.88532263
16.660126,-0.6946377,-9.534244,1.1441092
16.700287,-2.4516625,-10.501288,-0.040861044
16.756196,-0.5720546,-11.182305,1.4982382
16.79184,1.6480621,-11.495573,1.4573772
16.840455,3.336985,-10.841797,0.5720546
16.880249,3.8681788,-8.308413,-0.23154591
16.925782,1.56634,-7.014479,0.10896278
16.961762,-1.9885708,-6.238119,-0.14982383
17.01001,-1.525479,-4.903325,-1.334794
17.055939,0.53119355,-3.486809,-3.5276701
17.09079,2.4516625,-4.5219555,-3.486809
17.133332,2.6832085,-5.284695,-2.6832085
17.182679,4.7943625,-12.067628,-2.4108016
17.241456,3.405087,-17.393185,-8.267551
17.286255,-3.0237172,-11.141444,0.08172209
17.338044,2.4925237,-8.539958,1.3756552
17.384156,-3.9771416,-5.5162406,1.3756552
17.430207,1.2666923,-11.114203,4.099725
17.472352,1.2666923,-10.800936,1.3756552
17.515748,-0.95342433,-8.62168,1.7297841
17.596314,-1.0351465,-9.112013,2.4925237
17.630982,0.040861044,-10.079058,0.8036005
17.672028,0.9942854,-9.575105,1.3756552
17.715302,-0.10896278,-8.730643,2.2609777
17.750214,-0.19068487,-9.084772,2.2609777
17.793915,-0.08172209,-8.539958,1.1441092
17.830658,-1.6480621,-9.956474,2.1111538
17.870728,0.313268,-11.372991,2.6014864
17.902619,-0.23154591,-12.176591,1.56634
17.940247,1.7978859,-12.258313,0.84446156
18.046998,0.6537767,-9.043911,1.3075534
18.111817,-1.8387469,-12.598822,2.2609777
18.151276,0.61291564,-11.536434,1.5390993
18.19394,0.42223078,-8.812365,0.9942854
18.231476,-0.46309182,-5.8158884,0.50395286
18.270112,-0.42223078,-5.366417,-0.19068487
18.321351,-0.040861044,-5.175732,-0.50395286
18.361786,0.313268,-3.9090397,-0.6537767
18.400177,1.879608,-5.407278,-1.7978859
18.452881,3.0237172,-16.43976,-5.243834
18.508332,3.173541,-13.0619135,-6.891896
18.541749,-1.3075534,-1.4573772,-3.5957718
18.584382,-0.61291564,-9.888372,-0.50395286
18.6297,1.9477097,-12.789507,1.6889231
18.670289,-3.7864566,-5.325556,0.42223078
18.711304,-0.29964766,-8.539958,5.053149
18.750763,2.7921712,-11.223166,2.8738933
18.804841,0.5720546,-9.534244,2.3699405
18.851075,-2.4108016,-9.615966,3.0237172
18.892548,-0.61291564,-9.275456,2.8330324
18.93219,0.61291564,-8.880466,2.4925237
18.970276,0.27240697,-8.771504,2.1111538
19.010315,-0.61291564,-9.043911,2.070293
19.060639,-0.46309182,-8.853226,1.4165162
19.11023,0.38136974,-9.466142,2.9556155
19.151185,-0.29964766,-10.501288,2.9147544
19.190278,-0.84446156,-11.182305,1.9885708
19.23172,0.19068487,-11.604536,0.92618364
19.270447,1.8387469,-10.760075,2.1111538
19.311615,-1.7297841,-9.384419,1.4982382
19.355317,-4.1814466,-9.343558,0
19.401795,-2.6014864,-11.75436,2.0294318
19.442658,-0.19068487,-12.176591,1.607201
19.482148,1.1441092,-11.114203,-0.29964766
19.522187,-0.5720546,-6.742072,0.38136974
19.564698,-0.08172209,-5.012288,-0.61291564
19.6008,-0.46309182,-4.944186,-1.6480621
19.651856,0.040861044,-4.862464,-1.2666923
19.711823,1.5390993,-5.5571017,-1.9477097
19.753296,1.9885708,-11.686258,-4.8216033
19.790192,0.8036005,-18.305748,-6.973618
19.831269,-1.6480621,-10.923519,-4.0588636
19.869965,-3.7864566,-5.938472,-3.718355
19.917695,-2.2609777,-9.343558,-3.0237172
19.961152,2.0294318,-8.962189,1.6480621
20.01059,-0.14982383,-7.8180795,2.1792557
20.067109,0.46309182,-10.079058,2.5606253
20.11084,-1.525479,-9.234595,0.88532263
20.151856,-1.0760075,-8.853226,1.7297841
20.192353,-0.9125633,-8.921328,2.3426998
20.240235,0.3405087,-9.152874,3.336985
20.282807,-0.27240697,-9.575105,2.7649305
20.320374,-1.2258313,-9.724928,2.3018389
20.366486,-1.7570249,-9.697687,2.4925237
20.408539,-0.29964766,-9.888372,2.6423476
20.46225,0.14982383,-9.425281,3.568531
20.500245,-0.38136974,-9.493382,3.8273177
20.540345,0.23154591,-10.079058,3.255263
20.584351,-0.9125633,-9.997335,3.1054392
20.620301,-2.1111538,-10.079058,2.6832085
20.661133,-0.08172209,-9.493382,3.718355
20.700287,0.27240697,-8.921328,4.1814466
20.740113,-2.6832085,-7.8589406,3.6774938
20.780213,-5.597963,-7.8180795,2.5606253
20.820282,-5.47538,-8.662541,3.405087
20.860505,-3.9499009,-9.193735,3.0237172
20.900208,-2.8738933,-9.425281,3.445948
20.952393,-1.920469,-9.084772,2.2201166
21.00058,-0.9942854,-8.730643,1.3075534
21.040741,-0.29964766,-8.880466,0.6946377
21.091797,-1.334794,-8.308413,0.19068487
21.214203,-1.6889231,-9.152874,-1.7978859
21.270386,-1.9885708,-8.267551,0.27240697
21.320008,-2.3699405,-8.689782,-1.2666923
21.360901,-2.2609777,-8.921328,-1.607201
21.401398,-1.9477097,-9.043911,-2.0294318
21.458191,-1.9885708,-8.19945,-0.61291564
21.509095,-2.2201166,-8.267551,-0.27240697
21.551148,-2.6014864,-8.62168,0.14982383
21.59079,-3.0237172,-10.56939,0.08172209
21.652039,-2.7513103,-9.084772,1.4165162
21.706421,-3.2961242,-9.275456,1.4573772
21.75113,-0.3405087,-8.962189,2.6832085
21.826111,0.040861044,-9.765789,3.0237172
21.882111,-0.53119355,-8.730643,2.8738933
21.925629,-0.46309182,-9.615966,2.3426998
21.972504,-0.38136974,-9.234595,2.4925237
22.02002,-0.040861044,-9.724928,2.6423476
22.060944,-0.42223078,-9.697687,2.3426998
22.100251,-1.0760075,-9.575105,2.6014864
22.150086,0.10896278,-9.275456,2.7921712
22.190156,0.92618364,-9.575105,2.6423476
22.230164,-0.14982383,-9.493382,2.1792557
22.270691,-1.2258313,-9.275456,2.4108016
22.311402,-0.42223078,-9.112013,2.7649305
22.352051,0.10896278,-9.847511,2.2609777
22.391236,0.08172209,-10.61025,2.152015
22.431672,0.46309182,-12.108489,2.2609777
22.471711,0.61291564,-10.7192135,1.3756552
22.511139,-1.607201,-9.193735,1.2666923
22.562317,-2.4516625,-8.962189,0.5720546
22.611268,-2.3018389,-10.269742,1.1441092
22.652375,-0.3405087,-11.495573,2.3018389
22.716187,1.879608,-10.460427,0.61291564
22.760865,-0.040861044,-7.6273947,-0.9125633
22.813202,0.3405087,-6.0474343,-0.88532263
22.872132,-0.10896278,-4.630918,-0.6537767
22.927918,0.61291564,-3.486809,-1.7297841
22.972657,1.607201,-6.851035,-2.9556155
23.025879,3.214402,-18.0061,-4.2086873
23.07309,1.1168685,-4.0180025,-6.1700177
23.110077,-0.08172209,-2.5333846,-1.879608
23.140229,0.27240697,-8.771504,0.6537767
23.18216,0.23154591,-13.593107,-0.08172209
23.232178,-2.9556155,-6.428804,-0.42223078
23.28006,0.84446156,-9.384419,4.399372
23.320984,0.8036005,-9.697687,2.4516625
23.363556,-0.6537767,-9.302697,1.6889231
23.406312,-0.50395286,-9.384419,1.879608
23.451233,-1.879608,-8.812365,2.9556155
23.490326,-1.1441092,-9.493382,1.8387469
23.531678,0.42223078,-9.997335,1.3756552
23.570343,-1.0351465,-9.00305,1.879608
23.617005,-0.46309182,-9.343558,1.7978859
23.65091,0.10896278,-9.466142,1.6480621
23.691254,-0.040861044,-9.275456,1.9477097
23.730225,0,-10.800936,2.5333846
23.774445,-0.9942854,-11.454713,1.9885708
23.822846,0,-10.991621,0.88532263
23.894837,-2.6832085,-7.6954966,0.14982383
23.93686,-3.486809,-11.182305,0.7627395
23.983307,-3.336985,-12.53072,1.3756552
24.030121,0.84446156,-11.223166,0.3405087
24.070374,0.84446156,-8.19945,1.1168685
24.12909,-0.23154591,-6.742072,0.53119355
24.20514,-1.9477097,-5.366417,0.19068487
24.242798,0.84446156,-4.7943625,-1.6480621
24.291169,2.070293,-6.891896,-3.336985
24.332001,4.9850473,-16.548723,-3.8273177
24.380982,4.140586,-14.709975,-6.3607025
24.429474,-0.23154591,-7.5456724,-7.1234417
24.473145,-3.718355,-10.18802,-0.040861044
24.530182,-0.19068487,-3.7864566,2.0294318
24.570252,0.61291564,-11.985906,4.0588636
24.620118,-0.27240697,-8.580819,1.7978859
24.662781,-2.1111538,-8.430995,1.0351465
24.713501,-0.23154591,-9.043911,2.1792557
24.771882,0.08172209,-8.730643,2.4108016
24.810486,0.23154591,-9.765789,0.7627395
24.852265,0.53119355,-9.302697,2.8330324
24.900666,-1.56634,-9.915613,1.56634
24.940186,-1.1441092,-11.032481,1.1849703
25.000245,-0.08172209,-10.7192135,1.9477097
25.040467,-0.53119355,-11.073342,2.8738933
25.08075,0.3405087,-11.645397,3.1463003
25.120881,-0.6537767,-10.106298,1.2258313
25.160798,-0.95342433,-8.499097,1.3756552
25.201142,-1.6889231,-9.534244,0.23154591
25.240174,-2.9147544,-9.956474,1.56634
25.286866,-1.7978859,-10.651112,2.070293
25.330201,0.38136974,-10.991621,0.42223078
25.381165,0.5720546,-8.117727,0.23154591
25.420746,-0.29964766,-6.0474343,-0.27240697
25.460999,0.27240697,-6.3198414,-0.6946377
25.521454,0.84446156,-5.053149,-1.0760075
25.561158,1.1849703,-4.5628166,-1.6889231
25.605988,1.4982382,-7.082581,-2.8330324
25.663575,0.6537767,-17.774553,-4.862464
25.709168,0.19068487,-8.076866,-4.8216033
25.762391,-0.9942854,-11.264028,-3.0645783
25.815156,0.9942854,-4.5900574,1.5390993
25.859009,1.3075534,-9.615966,4.140586
25.931855,0.6946377,-11.563675,2.7649305
25.972474,-2.9147544,-8.539958,1.4573772
26.014588,-1.6889231,-8.921328,1.7978859
